"codigo","indice","fecha","tmax","tmin","ts07","ts14","ts21","ts","th07","th14","th21","th","pvp07","pvp14","pvp21","pvp","hr07","hr14","hr21","hr","p07","p14","p21","pd","fray","ftea","ftee","fgra","fchu","prn07","prn14","prn21","prn","rd07","rd14","rd21","rd","sa07","sa14","sa21","sa","nub07","nub14","nub21","nub","vis07","vis14","vis21","es07","es14","es21","er07","er21","pa07","pa14","pa21","pa","evap","ls07","ls08","ls09","ls10","ls11","ls12","ls13","ls14","ls15","ls16","ls17","ls18","lsm","lst","ls","codcaptura","tosc","erd"
L-04_01052018,L-04,2018-05-01,33,21,21.4,31.4,25,25.7,21.2,24.4,22.6,22.7,18.777352,19.418608,19.361446,19.185802,98,56,82,79,3.8,0,0,13.3,20:30:00,20:30:00,,,,,,,,C ,N ,NW,N ,0,2,2,1.3,7,4,8,6.3,2.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420185,12,1
L-04_02052018,L-04,2018-05-02,34,22.2,22.8,33.2,22.4,25.2,22.2,26.4,21.2,22.75,19.767385,22.411109,18.277352,20.151948,95,59,90,81,0,0,11.8,0,18:00:00,18:15:00,19:35:00,,,,,,,C ,N ,W ,N ,0,2,3,1.6,2,3,10,5.0,5.0,30.0,1.0,1,0,1,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,11.8,1
L-04_03052018,L-04,2018-05-03,33,20,21.8,31.8,24.6,25.7,21.6,23.8,22.2,22.45,19.245745,18.107963,18.867385,18.740364,98,51,81,77,26.1,0,0,37.9,19:00:00,19:30:00,,,,,,,,C ,N ,NW,N ,0,2,2,1.3,7,4,6,5.6,5.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,13,1
L-04_04052018,L-04,2018-05-04,33,21.5,23.2,32.2,25.2,26.45,22.8,25.4,23.2,23.65,20.612438,20.927394,20.322463,20.620765,97,58,85,80,15.2,0,0,15.2,01:30:00,01:30:00,,,,,,,,C ,NE,W ,NE,0,2,2,1.3,6,2,6,4.6,2.0,30.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,11.5,1
L-04_05052018,L-04,2018-05-05,33,20.5,22,32.6,24,25.65,21.4,25.8,21.4,22.5,18.810294,21.511705,17.810294,19.377431,95,58,80,78,0,0,0,0,,,,,,,,,,N ,W ,W ,W ,2,2,2,2.0,3,4,5,4.0,2.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,12.5,1
L-04_06052018,L-04,2018-05-06,33.5,19.5,20.4,31.6,24.2,25.1,20,24.2,22,22.05,17.331143,18.945558,18.724268,18.333656,96,54,83,78,0,0,0,0,,,,,,,,,,C ,NE,C ,C ,0,3,0,1.0,2,3,6,3.6,5.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,14,1
L-04_07052018,L-04,2018-05-07,32,20.5,22.2,30.4,24.4,25.35,21.6,22.4,21.2,21.6,19.045745,16.313103,17.277352,17.5454,95,50,75,73,0,0,0,0,,,,,,,,,,C ,N ,NE,N ,0,2,2,1.3,6,8,4,6.0,5.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420185,11.5,1
L-04_08052018,L-04,2018-05-08,31.5,19,20.8,29.2,24.2,24.6,19.8,24.4,21.8,21.95,16.815143,20.518608,18.383729,18.572493,91,68,81,80,0,0,0,0,,,,,,,,,,C ,W ,W ,W ,0,3,2,1.6,2,8,4,4.6,5.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,12.5,1
L-04_09052018,L-04,2018-05-09,31.5,22,22.4,30.4,24.2,25.3,22,24.2,22,22.55,19.624268,19.545558,18.724268,19.298031,97,60,83,80,0,0,0,0,,,,,,,,,,C ,W ,W ,W ,0,4,2,2.0,3,6,4,4.3,5.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,9.5,1
L-04_10052018,L-04,2018-05-10,31,18.5,21.6,28.6,24.2,24.65,21.2,24.4,22,22.4,18.677352,20.818608,18.724268,19.406742,97,71,83,84,12.2,0,0,12.2,04:30:00,,,,,,,,,C ,S ,NW,S ,0,2,2,1.3,9,7,6,7.3,2.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,12.5,1
L-04_11052018,L-04,2018-05-11,32,21,21.8,31.2,24,25.25,21.4,24.2,21.4,22.1,18.910294,19.145558,17.810294,18.622048,97,56,80,78,12.9,0,0,12.9,10:30:00,11:00:00,,,,,,,,C ,NW,W ,NW,0,2,3,1.6,8,5,7,6.6,2.0,30.0,1.0,1,1,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,11,1
L-04_12052018,L-04,2018-05-12,32.5,21.5,22,32.2,22.8,24.95,21.6,26.6,20.6,22.35,19.145745,23.317134,17.093357,19.852078,97,65,82,81,3.3,0,1,3.3,19:00:00,19:30:00,,,,,,,,NW,S ,C ,NW,2,3,0,1.6,9,3,10,7.3,2.0,30.0,1.0,1,0,1,"1","1",,,,,,,,,,,,,,,,,,,,,L-0420185,11,1
L-04_13052018,L-04,2018-05-13,32.5,21,22.6,31.6,22.6,24.85,22.2,27,20.2,22.4,19.867385,24.438681,16.549498,20.285188,97,70,80,82,1.3,0,11.7,2.3,,,17:55:00,,,,,,,C ,W ,NW,W ,0,3,2,1.6,4,6,9,6.3,2.0,30.0,1.0,1,0,2,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,11.5,1
L-04_14052018,L-04,2018-05-14,32,21.5,22,30,24.2,25.1,21.6,24.2,22,22.45,19.145745,19.745558,18.724268,19.20519,97,62,83,81,0,0,0,11.7,,,,,,,,,,N ,E ,W ,N ,2,2,2,2.0,10,4,5,6.3,2.0,30.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,10.5,1
L-04_15052018,L-04,2018-05-15,33,22.8,23.4,29.4,22.6,24.5,22.8,24.6,20.4,22.05,20.512438,20.794526,16.870229,19.392397,95,68,82,82,0,0,0.1,0,20:00:00,21:00:00,,,,,,,,N ,S ,C ,N ,2,3,0,1.6,6,7,10,7.6,2.0,30.0,1.0,1,0,1,"0","1",,,,,,,,,,,,,,,,,,,,,L-0420185,10.2,1
L-04_16052018,L-04,2018-05-16,33.5,21,22.4,31.4,23.2,25.05,22,26,21,22.5,19.624268,22.508422,17.546897,19.893195,97,65,82,81,0,0,1,0.1,18:00:00,18:30:00,,,,,,,,C ,S ,C ,C ,0,4,0,1.3,4,5,10,6.3,2.0,30.0,1.0,0,0,1,"0","1",,,,,,,,,,,,,,,,,,,,,L-0420185,12.5,1
L-04_27052018,L-04,2018-05-27,31,23,23.4,28.6,23.8,24.9,22.8,24,21.6,22.5,20.512438,20.075351,18.245745,19.611178,95,68,83,82,0,0,6.3,0,13:30:00,13:45:00,14:10:00,,,,,,,C ,E ,C ,C ,0,2,0,0.6,6,10,6,7.3,10.0,15.0,1.0,0,0,1,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420185,8,1
L-04_17052018,L-04,2018-05-17,32.5,21,21.8,32.4,24.2,25.65,21.4,25.6,22,22.75,18.910294,21.218038,18.724268,19.617533,97,58,83,79,0.2,0,0,1.2,19:00:00,20:00:00,,,,,,,,N ,N ,W ,N ,2,2,2,2.0,10,6,10,8.6,0.5,30.0,0.5,1,0,0,"0","1",,,,,,,,,,,,,,,,,,,,,L-0420185,11.5,1
L-04_18052018,L-04,2018-05-18,31.5,21.5,22.2,30.2,24,25.1,21.8,25.6,21.6,22.65,19.383729,22.318038,18.145745,19.94917,97,69,81,82,15.2,0,0,15.2,19:30:00,,,,,,,,,C ,W ,C ,C ,0,3,0,1.0,9,7,6,7.3,1.0,15.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420185,10,1
L-04_19052018,L-04,2018-05-19,31,20.5,22.6,30.8,23.6,25.15,22,26,21,22.5,19.524268,22.808422,17.346897,19.893195,95,68,79,81,0,0,0,0,,,,,,,,,,N ,W ,W ,W ,2,2,3,2.3,3,6,5,4.6,10.0,30.0,1.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,L-0420185,10.5,0
L-04_20052018,L-04,2018-05-20,32.5,22,22.2,31.8,22,24.5,21.8,25.8,19,21.4,19.383729,21.911705,14.97426,18.756564,97,62,76,78,2.2,0,26.8,2.2,01:00:00,01:30:00,20:10:00,,,,,,,N ,N ,C ,N ,2,2,0,1.3,7,6,10,7.6,1.0,30.0,1.0,1,0,2,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420185,10.5,1
L-04_21052018,L-04,2018-05-21,31.5,20.5,21.2,30.4,24.8,25.3,21,25.8,22.4,22.9,18.546897,22.611705,19.113103,20.090568,98,69,81,83,0,0,0,26.8,,,,,,,,,,C ,W ,NW,W ,0,4,2,2.0,5,4,6,5.0,2.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,11,1
L-04_22052018,L-04,2018-05-22,32,22,23,30.2,24,25.3,22.6,23.6,21.4,22.25,20.361446,18.543369,17.810294,18.905036,97,58,80,78,0,0,0,0,20:00:00,21:15:00,21:55:00,,,,,,,N ,N ,W ,N ,2,2,2,2.0,8,4,10,7.3,1.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,10,1
L-04_23052018,L-04,2018-05-23,32,20.5,21.4,31.2,24.6,25.45,21,26.2,22.4,23,18.446897,23.008214,19.213103,20.222738,97,68,83,83,31.7,0,0,31.7,20:00:00,,,,,,,,,C ,W ,C ,C ,0,2,0,0.6,9,4,6,6.3,0.3,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,11.5,1
L-04_28052018,L-04,2018-05-28,31.5,23.2,23.6,30.6,24.2,25.65,23,25.6,21.8,23.05,20.766102,22.118038,18.383729,20.422623,95,67,81,81,0,0,0,6.3,,,,,,,,,,NW,E ,C ,NW,2,2,0,1.3,10,3,5,6.0,1.0,30.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,8.3,1
L-04_24052018,L-04,2018-05-24,31,22,22.4,27.8,23.2,24.15,22,24.6,21,22.15,19.624268,21.594526,17.546897,19.588563,97,77,82,85,4,0,0,4,03:00:00,03:30:00,,,,,,,,C ,S ,N ,S ,0,3,2,1.6,10,7,8,8.3,1.0,20.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420185,9,1
L-04_25052018,L-04,2018-05-25,32,22.5,22.6,31,23.8,25.3,22,24.4,21.6,22.4,19.524268,19.618608,18.245745,19.12954,95,58,83,79,0.5,0,2.8,0.5,00:00:00,14:30:00,,,,,,,,E ,N ,C ,E ,2,2,0,1.3,8,6,8,7.3,15.0,30.0,1.0,1,0,1,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420185,9.5,1
L-04_26052018,L-04,2018-05-26,30,22,22.6,29.6,24.2,25.15,22.2,24,21.8,22.45,19.867385,19.575351,18.383729,19.275488,97,63,81,80,0,0,0,2.8,,,,,,,,,,C ,C ,W ,C ,0,0,2,0.6,10,8,7,8.3,1.0,20.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420185,8,1
L-04_29052018,L-04,2018-05-29,31,22,23,26.2,23.8,24.2,22.6,24.4,21.6,22.55,20.361446,22.018608,18.245745,20.208599,97,86,83,89,0,0,20.8,0,,13:30:00,14:00:00,,,,,,,C ,SW,C ,C ,0,2,0,0.6,6,10,6,7.3,5.0,1.0,1.0,0,1,1,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420185,9,1
L-04_30052018,L-04,2018-05-30,32.5,21.5,22,31.4,24,25.35,21.4,25.4,21.8,22.6,18.810294,21.327394,18.483729,19.540472,95,62,83,80,0,0,9.5,20.8,16:00:00,16:30:00,16:55:00,,,,,,,C ,N ,C ,C ,0,2,0,0.6,7,8,10,8.3,5.0,30.0,1.0,1,0,1,"0","1",,,,,,,,,,,,,,,,,,,,,L-0420185,11,1
L-04_31052018,L-04,2018-05-31,29,22,23.2,27,21.8,23.45,23,24,19.4,21.45,20.966102,20.875351,15.69012,19.177191,98,78,80,85,2.5,0,4,12,18:30:00,19:30:00,19:25:00,,,,,,,N ,W ,N ,N ,2,2,3,2.3,6,10,10,8.6,2.0,30.0,1.0,1,0,2,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420185,7,1
L-04_08062018,L-04,2018-06-08,30.5,20.5,22,29.6,23,24.4,21.6,23.8,20.4,21.55,19.145745,19.207963,16.670229,18.341312,97,62,79,79,27.4,0,0,27.4,20:30:00,,,,,,,,,NE,N ,NW,NE,2,2,2,2.0,6,5,8,6.3,2.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420186,10,1
L-04_09062018,L-04,2018-06-09,30.5,21.5,22.4,29.8,21.8,23.95,22,26,19.8,21.9,19.624268,23.308422,16.315143,19.749277,97,74,83,85,0.5,0,15.1,0.5,17:00:00,17:00:00,,,,,,,,C ,NE,C ,C ,0,3,0,1.0,8,7,10,8.3,5.0,30.0,0.5,1,0,2,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420186,9,1
L-04_01062018,L-04,2018-06-01,30,20.5,21.2,28.6,24.6,24.75,21,23.4,22.2,22.2,18.546897,18.981544,18.867385,18.798608,98,65,81,81,0.1,0,0,4.1,,,,,,,,,,C ,NE,C ,C ,0,2,0,0.6,9,7,5,7.0,1.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420186,9.5,1
L-04_10062018,L-04,2018-06-10,30,21,21.2,29.6,24.2,24.8,21,23.6,22,22.15,18.546897,18.843369,18.724268,18.704844,98,61,83,81,0.8,0,0,15.9,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,7,8,5,6.6,2.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420186,9,1
L-04_02062018,L-04,2018-06-02,32,22,22.8,30.8,22.2,24.5,22.2,24.6,20,21.7,19.767385,20.094526,16.431143,18.764351,95,60,82,79,0,0,0.3,0,14:30:00,15:00:00,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,3,9,6,6.0,1.0,30.0,1.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,L-0420186,10,1
L-04_03062018,L-04,2018-06-03,30.5,20,21,29.6,22.8,24.05,20.6,24,20.6,21.45,17.993357,19.575351,17.093357,18.220688,96,63,82,80,0,0,0,0.3,,,,,,,,,,C ,NE,C ,C ,0,2,0,0.6,7,10,5,7.3,5.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,10.5,1
L-04_04062018,L-04,2018-06-04,32.5,20.5,21.4,30.2,21.8,23.8,21.2,24.2,19.8,21.25,18.777352,19.645558,16.315143,18.246017,98,61,83,81,0,0,8.8,0,17:30:00,18:30:00,,,,,,,,C ,N ,C ,C ,0,2,0,0.6,4,7,9,6.6,2.0,30.0,1.0,0,0,1,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420186,12,1
L-04_05062018,L-04,2018-06-05,32,21.5,22.2,29.8,22.8,24.4,22,24.4,20.8,22,19.724268,20.218608,17.418906,19.120594,98,64,84,82,0,0,4.2,8.8,19:30:00,19:45:00,21:45:00,,,,,,,C ,W ,NW,W ,0,2,2,1.3,4,7,10,7.0,5.0,30.0,0.5,1,0,1,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420186,10.5,1
L-04_06062018,L-04,2018-06-06,30.5,21,21.2,29.2,21.6,23.4,21,24.6,19.6,21.2,18.546897,20.894526,16.101476,18.514299,98,69,83,83,17.1,0,6.7,21.3,19:45:00,20:00:00,20:45:00,,,,,,,C ,NE,NE,NE,0,2,3,1.6,9,5,10,8.0,2.0,30.0,0.5,1,0,1,"1","2",,,,,,,,,,,,,,,,,,,,,L-0420186,9.5,1
L-04_07062018,L-04,2018-06-07,28,21,21.8,27.2,24.6,24.55,21.4,24.4,22.6,22.75,18.910294,21.518608,19.561446,19.996782,97,80,84,87,9,0,0,15.7,20:00:00,21:30:00,21:50:00,,,,,,,N ,C ,C ,C ,2,0,0,0.6,7,10,9,8.6,2.0,25.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,7,1
L-04_11062018,L-04,2018-06-11,31,21.5,21.8,26.6,22.8,23.5,21.4,24,19,20.85,18.910294,21.075351,14.57426,18.186635,97,81,70,83,0,0,0,0,13:00:00,,,,,,,,,C ,NW,NE,NW,0,2,2,1.3,2,7,6,5.0,5.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,9.5,1
L-04_12062018,L-04,2018-06-12,29,21,22,24.4,23.2,23.2,21.6,23.2,21.4,21.9,19.145745,20.722463,18.210294,19.3595,97,90,85,91,0.1,12.3,6.9,0.1,13:00:00,13:30:00,,,,,,,,C ,SW,N ,SW,0,3,2,1.6,5,10,10,8.3,5.0,1.0,0.5,0,1,2,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420186,8,1
L-04_13062018,L-04,2018-06-13,28.8,22.5,22.8,27,23.8,24.35,22.4,24.4,21.8,22.6,20.113103,21.618608,18.583729,20.105146,97,81,84,87,4.2,0,0.8,23.4,13:00:00,,,,,,,,,C ,W ,C ,C ,0,3,0,1.0,9,10,7,8.6,1.0,20.0,1.0,1,0,1,"1","0",,,,,,,,,,,,,,,,,,,,,L-0420186,6.3,1
L-04_14062018,L-04,2018-06-14,31.5,21.5,23.2,28.8,23.2,24.6,23,25.2,21.2,22.65,20.966102,22.239746,17.877352,20.361066,98,75,84,86,0,0,4.5,0.8,13:30:00,,,,,,,,,C ,W ,C ,C ,0,3,0,1.0,8,9,6,7.6,2.0,25.0,1.0,1,0,1,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420186,10,1
L-04_15062018,L-04,2018-06-15,30.5,21.5,22,29.2,22.4,24,21.8,24.6,20.4,21.8,19.483729,20.894526,16.970229,19.116161,98,69,84,84,0,0,12.7,4.5,15:30:00,15:50:00,,,,,,,,NW,C ,C ,C ,2,0,0,0.6,5,7,10,7.3,10.0,30.0,0.3,1,0,1,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420186,9,1
L-04_16062018,L-04,2018-06-16,27,21.5,21.8,25.8,24,23.9,21.6,23,21.8,22.05,19.245745,19.666102,18.483729,19.131858,98,79,83,87,0,0.3,0,12.7,,,,,,,,,,C ,C ,NW,C ,0,0,2,0.6,10,10,8,9.3,1.0,25.0,1.0,1,1,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420186,5.5,1
L-04_17062018,L-04,2018-06-17,29,22,22.8,24.2,23.8,23.65,22.4,21.8,21.6,21.85,20.113103,18.383729,18.245745,18.914192,97,81,83,87,0,2.7,0,0.3,12:00:00,,,,,,,,,C ,W ,C ,C ,0,2,0,0.6,9,10,8,9.0,0.5,1.0,1.0,0,1,1,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420186,7,1
L-04_18062018,L-04,2018-06-18,31.5,21,21.6,31,24,25.15,21.2,26.2,21.4,22.55,18.677352,23.108214,17.810294,19.865286,97,69,80,82,0,0,0.1,2.7,,,,,,,,,,N ,NW,C ,N ,2,3,0,1.6,4,7,8,6.3,5.0,30.0,1.0,1,0,0,"0","1",,,,,,,,,,,,,,,,,,,,,L-0420186,10.5,1
L-04_19062018,L-04,2018-06-19,31.5,21,21.4,31.4,24.2,25.3,21,25.4,22,22.6,18.446897,21.327394,18.724268,19.499519,97,62,83,81,0,0,1.8,0.1,15:30:00,,,,,,,,,C ,NE,NW,NE,0,2,2,1.3,9,5,7,7.0,5.0,30.0,1.0,0,0,1,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420186,10.5,1
L-04_20062018,L-04,2018-06-20,30.5,20.5,21.2,25,23.2,23.15,20.8,23.8,21,21.65,18.218906,21.507963,17.546897,19.091255,97,91,82,90,0,7.5,0,1.8,12:00:00,,,,,,,,,C ,N ,C ,C ,0,2,0,0.6,8,9,6,7.6,10.0,20.0,1.0,1,1,1,"0","0",,,,,,,,,,,,,,,,,,,,,L-0420186,10,1
L-04_21062018,L-04,2018-06-21,26.5,20.5,21.6,26.2,23.4,23.65,21.4,23,21.2,21.7,19.010294,19.466102,17.777352,18.751249,98,76,82,85,0,0,0,7.5,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,6,8.6,5.0,25.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,6,1
L-04_22062018,L-04,2018-06-22,31,19.5,20.4,30,23.8,24.5,20,24,21.6,21.8,17.331143,19.375351,18.245745,18.317413,96,61,83,80,0,0,0,0,,,,,,,,,,C ,NE,NW,NE,0,2,2,1.3,3,7,3,4.3,15.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,11.5,1
L-04_23062018,L-04,2018-06-23,32.5,19,22.4,31.8,24.8,25.95,21.6,27,22.6,23.45,18.945745,24.338681,19.461446,20.91529,93,69,83,82,0,0,0,0,,,,,,,,,,C ,SW,NW,SW,0,2,3,1.6,2,0,3,1.6,10.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,13.5,1
L-04_24062018,L-04,2018-06-24,30,21,21.6,28.8,24.2,24.7,21,24.6,21.8,22.3,18.346897,21.094526,18.383729,19.27505,95,71,81,82,0.6,0,0,0.6,01:30:00,02:30:00,,,,,,,,C ,NE,C ,C ,0,2,0,0.6,7,4,6,5.6,20.0,30.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,9,1
L-04_25062018,L-04,2018-06-25,32.5,21.5,22.2,30.6,25.6,26,21.8,25.8,23.4,23.6,19.383729,22.511705,20.481544,20.792326,97,68,83,83,2.3,0,0,2.3,02:45:00,,,,,,,,,C ,S ,C ,C ,0,2,0,0.6,4,6,4,4.6,10.0,30.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,11,1
L-04_26062018,L-04,2018-06-26,32,22,22.6,30.2,20.8,23.6,22.4,25.4,19,21.45,20.213103,21.927394,15.57426,19.238252,98,68,85,84,0,0,21.7,0,16:00:00,16:00:00,16:10:00,,,,,,,C ,SW,C ,C ,0,2,0,0.6,7,4,9,6.6,2.0,30.0,1.0,0,0,1,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420186,10,1
L-04_27062018,L-04,2018-06-27,30,20.2,21,29.2,21.2,23.15,20.6,24.2,19.2,20.8,17.993357,20.145558,15.681055,17.93999,96,66,83,82,0,0,4.2,21.7,17:45:00,17:30:00,,,,,,,,NW,NE,C ,NW,2,2,0,1.3,6,8,10,8.0,5.0,30.0,1.0,1,0,1,"0","2",,,,,,,,,,,,,,,,,,,,,L-0420186,9.8,1
L-04_28062018,L-04,2018-06-28,30.5,20,21,29.8,24.2,24.8,20.8,24,22.2,22.3,18.318906,19.475351,19.067385,18.95388,98,62,84,81,0.5,0,0,4.7,,,,,,,,,,C ,N ,C ,C ,0,2,0,0.6,7,5,6,6.0,5.0,30.0,1.0,1,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,10.5,1
L-04_29062018,L-04,2018-06-29,32,20.5,21.2,31,24.8,25.45,21,22.8,22.4,22.15,18.546897,16.712438,19.113103,18.124146,98,50,81,76,0,0,0,0,,,,,,,,,,C ,N ,C ,C ,0,2,0,0.6,0,2,4,2.0,10.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,11.5,1
L-04_30062018,L-04,2018-06-30,31.5,20.5,21,31.2,24.6,25.35,20.6,24,22.4,22.35,17.993357,18.775351,19.213103,18.660603,96,55,83,78,0,0,0,0,,,,,,,,,,C ,N ,NW,N ,0,3,4,2.3,5,3,5,4.3,5.0,30.0,1.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,L-0420186,11,1
L-04_04092018,L-04,2018-09-04,32,21,21.2,31.4,23.8,25.05,21.2,24.4,21.8,22.3,18.877352,19.418608,18.583729,18.959896,100,56,84,80,4.5,0,0,4.5,,13:00:00,,,,,,,,C ,NW,C ,C ,0,2,0,0.6,5,8,5,6.0,4.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420189,11,1
L-04_01092018,L-04,2018-09-01,31.5,19,19.8,27.2,23.8,23.65,19.6,23.8,21.8,21.75,17.001476,20.407963,18.583729,18.664389,98,75,84,86,4.5,0,0,4.5,,14:35:00,,,,,,,,C ,W ,C ,C ,0,2,0,0.6,5,9,8,7.3,0.6,25.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420189,12.5,1
L-04_02092018,L-04,2018-09-02,33,20.8,21,32.2,22.6,24.6,20.8,25.2,20.6,21.8,18.318906,20.539746,17.193357,18.684003,98,57,84,80,32.7,0,9.5,32.7,17:00:00,16:50:00,,,00:15:00,,,,,SW,C ,C ,C ,1,0,0,0.3,9,8,10,9.0,0.8,30.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420189,12.2,1
L-04_03092018,L-04,2018-09-03,32,21,21.6,30.4,24.2,25.1,21.4,24.8,22.2,22.65,19.010294,20.673338,19.067385,19.583672,98,63,84,82,0,0,0,9.5,,,,,19:12:00,,,,,N ,C ,C ,C ,1,0,0,0.3,4,6,7,5.6,5.0,30.0,1.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420189,11,1
L-04_05092018,L-04,2018-09-05,32.2,20.5,21.2,31.4,21.6,23.95,21,24.8,19.8,21.35,18.546897,20.173338,16.415143,18.378459,98,59,85,81,2,0,11.5,2,00:20:00,15:30:00,,,,,,,,C ,N ,N ,N ,0,1,1,0.6,7,8,10,8.3,2.0,30.0,0.1,1,0,1,"1","2",,,,,,,,,,,,,,,,,,,,,L-0420189,11.7,1
L-04_06092018,L-04,2018-09-06,32.5,21,21.8,31.8,24.8,25.8,21.6,25.2,22.6,23,19.245745,20.739746,19.461446,19.815645,98,59,83,80,1.3,0,0,12.8,,,,,,,,,,C ,N ,W ,N ,0,1,2,1.0,7,5,6,6.0,2.0,30.0,1.0,1,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420189,11.5,1
L-04_07092018,L-04,2018-09-07,32.5,21,23,32,24.8,26.15,22.8,24.8,22.4,23.1,20.712438,19.873338,19.113103,19.899626,98,56,81,78,0,0,0,0,21:45:00,21:50:00,,,21:50:00,,,,,NW,NE,NW,NW,1,2,3,2.0,7,4,8,6.3,2.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,L-0420189,11.5,1
L-04_08092018,L-04,2018-09-08,30.5,20.5,21.4,30.2,23.8,24.8,21.2,24.6,21.6,22.25,18.777352,20.394526,18.245745,19.139207,98,63,83,81,52.9,0,0,52.9,00:30:00,,,,01:15:00,,,,,C ,C ,C ,C ,0,0,0,0.0,10,8,6,8.0,1.0,25.0,1.0,1,1,0,"2",.,,,,,,,,,,,,,,,,,,,,,L-0420189,10,1
L-04_09092018,L-04,2018-09-09,31.5,21,21.2,30.6,22,23.95,21,24.8,19.8,21.35,18.546897,20.573338,16.215143,18.445126,98,62,82,81,29.6,0,17.8,29.6,00:50:00,00:50:00,,,02:05:00,,,,,E ,N ,C ,E ,1,1,0,0.6,9,8,10,9.0,0.7,30.0,0.1,1,0,1,"2","2",,,,,,,,,,,,,,,,,,,,,L-0420189,10.5,1
